id,vendors,name,city,website,fb_link,bike_brands,prodaja,servis,rent,note,eq_brands
ChIJN4gergqtaEcRUaKChLaLzZQ,intersport,Intersport ?akovec 1,?akovec,http://www.intersport.hr/,,,1,0,0,,
ChIJYe3H6gOtaEcR0qrkg-fBJVM,intersport,Intersport ?akovec 2,?akovec,http://www.intersport.hr/,,,1,0,0,,
ChIJU1qP6DzUZUcRjUZMV-PCilo,intersport,Intersport Arena Zagreb 4,Zagreb,http://www.intersport.hr/,,,1,0,0,,
ChIJMyxg7gB0ThMRRWRvOTMZAKQ,intersport,INTERSPORT Bar,Bar,http://www.intersport.me/,,,1,0,0,,
ChIJj0IAuXxlWkcR64O3HXzBRQE,intersport,INTERSPORT BEOGRAD 1,Beograd,http://www.intersport.rs/,,,1,0,0,,
ChIJjajAa4RvWkcRnkxjLcREq2A,intersport,INTERSPORT BEOGRAD 2,Beograd,http://www.intersport.rs/,,,1,0,0,,
ChIJA3Nb8tXKNBMRLwmDZW4i3-w,intersport,Intersport Biograd,Biograd na Moru,http://www.intersport.hr/,,,1,0,0,,
ChIJ4zHs_27uShMRv_ITtOKdamY,intersport,Intersport Capitol Park Makarska 1,Makarska,http://www.intersport.hr/,,,1,0,0,,
ChIJicXaIsdfNRMR2xAjxRJupWM,intersport,Intersport CCO Split 3,Split,http://www.intersport.hr/,,,1,0,0,,
ChIJzw4vZJt8Y0cRRss8qoTUlHU,intersport,Intersport Crikvenica 1,Crikvenica,http://www.intersport.hr/,,,1,0,0,,
ChIJGWezpaupTRMRLPRRXJJ88II,intersport,Intersport Crna Gora,Nikši?,https://www.intersport.me/,,,1,0,0,,
ChIJEUSWQbZ5ZkcRWZYYF0RF-mg,intersport,Intersport H MBH,Sesvete,http://www.intersport.hr/,,,1,0,0,,
ChIJodzIaC48ZEcRxXP_w0r8Ous,intersport,Intersport Karlovac 1,Karlovac,http://www.intersport.hr/,,,1,0,0,,
ChIJTd_DbNggV0cRbSs4V6XH-hk,intersport,INTERSPORT KRAGUJEVAC,Kragujevac,http://www.intersport.rs/,,,1,0,0,,
ChIJ8y78IrbYVkcR8bZgnemcTFM,intersport,INTERSPORT KRUŠEVAC,Kruševac,http://www.intersport.rs/,,,1,0,0,,
ChIJ4Y6LB0peNRMRtXbWW3GKHKE,intersport,Intersport Mall of Split 4,Split,http://www.intersport.hr/,,,1,0,0,,
ChIJ6QFLp-AKSxMRLpfkwN6EBvM,intersport,Intersport Metkovi? 1,Metkovi?,http://www.intersport.hr/,,,1,0,0,,
ChIJJzO-UxEQW0cRKmuB91fKZy0,intersport,INTERSPORT NOVI SAD 1,Novi Sad,http://www.intersport.rs/,,,1,0,0,,
ChIJA8IzMQIRW0cRBqeNJwoaG5Q,intersport,INTERSPORT NOVI SAD 2,Novi Sad,http://www.intersport.rs/,,,1,0,0,,
ChIJCfI_lU3mXEcReQaO7orUd68,intersport,Intersport Osijek 1,Osijek,http://www.intersport.hr/,,,1,0,0,,
ChIJSV5Xq0HrTRMR88gBk28NWZU,intersport,Intersport Podgorica,Podgorica,http://www.intersport.rs/,,,1,0,0,,
ChIJW2PZ7caEXUcRTb4EDNggNQc,intersport,Intersport Pozega 1,Požega,http://www.intersport.hr/,,,1,0,0,,
ChIJ38mlsyNeNRMRReW9gtFkX18,intersport,Intersport Prima Split 2,Split,http://www.intersport.hr/,,,1,0,0,,
ChIJ24JZfMjSfEcRn1whUTq42aA,intersport,Intersport Pula 1,Pula,http://www.intersport.hr/,,,1,0,0,,
ChIJoRUg7bWmZEcRMWpb1i1UQAs,intersport,Intersport Rijeka 2,Rijeka,http://www.intersport.hr/,,,1,0,0,,
ChIJl3jITajAfEcRKOil8bN56zM,intersport,Intersport Rovinj 1,Rovinj,http://www.intersport.hr/,,,1,0,0,,
ChIJ07lejohlWkcR3VXTFW6YwqA,intersport,INTERSPORT S TRGOVINA,Beograd,http://www.intersport.rs/,,,1,0,0,,
ChIJB2DHe1CWfEcRGxYaEJucR9c,intersport,Intersport Sport Hall,Pore?,http://www.intersport.hr/,,,1,0,0,,
ChIJh9FMxp8-ZEcR9iMNKjYnyCY,intersport,Intersport Supernova Karlovac 2,Karlovac,http://www.intersport.hr/,,,1,0,0,,
ChIJRWTSmu9wWkcRcNNWW6j0b9Q,intersport,Intersport TC Stadion,Beograd,http://www.intersport.rs/,,,1,0,0,,
ChIJs4D1VmQTThMR2Edvi-TqDkI,intersport,INTERSPORT Ulcinj,Ulcinj,http://www.intersport.me/,,,1,0,0,,
ChIJV4jeKuKKXEcRqkGx3ZrxZlI,intersport,Intersport Vinkovci 1,Vinkovci,http://www.intersport.hr/,,,1,0,0,,
ChIJ-U3oQx0oNRMRljYuGMwMM7I,intersport,Intersport Vodice,Vodice,http://www.intersport.hr/,,,1,0,0,,
ChIJp2VAkoT6YUcRCbgq9YkfH9M,intersport,Intersport Zadar 1,Zadar,http://www.intersport.hr/,,,1,0,0,,
ChIJOxI-D_86TBMRvD0Kw-R3LeI,intersport,INTERSPORT Zelenika,Herceg - Novi,http://www.intersport.me/,,,1,0,0,,
ChIJLcWVn6nnXEcRFRuei-mxpNA,jakovcevic,bicycles JAKOV?EVI?,Osijek,http://www.jakovcevic.hr/,,"Capriolo, Mayo, Liberty, Kellys bike",1,1,0,,
ChIJVcREcKHIREcRvmaQu_o6kMg,jankovic,Jankovi?-Comp Ada,Ada,http://shop.jankovic-comp.rs/,https://www.facebook.com/jankovic.comp,"Kross, KTM, Focus, Kettler, Prophete
",1,1,0,,"Schwalbe, Abus, Busch & Müller, Topeak, SQ-lab, Ciclosport, BBB,"
ChIJa2SW0h_GREcRSWqgg87Jz-o,jankovic,Jankovic Comp,Ada,http://www.jankovic-comp.rs/,https://www.facebook.com/jankovic.comp,"Kross, KTM, Focus, Kettler, Prophete
",1,1,0,,"Schwalbe, Abus, Busch & Müller, Topeak, SQ-lab, Ciclosport, BBB,"
ChIJ6bgVi6LnREcR18Ei4hdXeUc,jankovic,Tusta,Mokrin,,,,1,1,0,,
ChIJ-8UzzgcDXkcRlLjUfQcjbFQ,josobicikli,Jošo Bicikli,Banja Luka,,https://www.facebook.com/sportshopjoso/,"SCOTT,CANONDALE,ELEKTRA,POLAR",1,1,0,,
ChIJyUj11d3WZUcRXY04C5dJJQI,keindlsport,Keindl Sport,Zagreb,http://www.keindl-sport.hr/,https://www.facebook.com/keindlsport/,"Cube, Jumpertrek, Orbea, Look, Ridley, Atala,
Cinzia,  Brompton, Tern ",1,1,0,"dvije prodavnice u ZG, Vitezićeva 1a i Reljkovićeva 2, a centrala i web prodaja Web prodaja Rudeška cesta 14, u opremi mozda ima marki i opreme za skijanje","4ZA, Abus, Ahead, Alligator, Answer, Arnette,  Avid, Battaglin, Bellelli, Beto, Bicycle line, Big Wipes, Birzman, Bollé, Bosch, Briko, Buff, BYTE, Cairn, Camelbak, Campagnolo, Castelli, Chain, Chiba, Cinelli,  Citadel, cnSPOKE, Connex, Crono, Crud, CST,  Cyclo, Defeet, Demon, Deuter, Dieffe, DT Swiss, Dynamic,Effetto Mariposa, ELITE, EthicSport, Extend, Fabric, Falke,Fibrax, Fischer, FSA, Fulcrum, Gaerne, Garmin, Geax, Ghost, Gipiemme, Giyo, GoPro, Gore, GSG, Hayes, Hutchinson, Ideal, IXS, Jagwire, JOE`S,  KASK, Kawasaki, Keindl Sport, Kenda, KMC, Knog, Lake, Lizard Skins, Longus, M-wave, Manitou, Mavic, MB Wear, MBM, Miche, Michelin, Mighty, Mizuno, Moto One, MS, Neco, No Flats,No Tubes, Novatec, NRC, NRG, Oakley,  ORCA, Peruzzo, Point, Polar, Polisport, Prologo, Promax, Proviz, Puky, Quarq, Rema TIP TOP, RFR,  RIE:SEL Design, ROCK SHOX, Rodi,  Roeckl, ROTO, Rudy Project, San Marco, Schwalbe, Selle Bassano, Selle Italia, SH+, Shimano, Sidi, Simpla, SIS, Sixs, SKF, sks, Solestar, Sonax,  Spanninga, Squeezy, Sram, Stand, Strider, Sugoi, Sunrims, Suomy, SWISSSTOP, Tacx, Tektro,  Thule, Topeak, Trail Gator, Tranz X, Truvativ, TSG, Tufo, Tune, Var, Velo, Velomann, Ventura, Vision, Vittoria, Vredestein, WD-40, Weldtite, WTB, Zefal,Zefiro, ZIPP, ZOOM, ZZYZX
"
ChIJ9arYj_ysaEcRRt4zW2CZNPc,kosporthr,KOSPORT bike shop & servis,Strahoninec,http://kosport.com.hr/,https://www.facebook.com/kosport.com.hr,"Cinzia, Cube, GT, Orbea, Specialized",1,1,0,,"Cinzia, Crankbrothers, Cube, Elite, Orbea, Specialized, Topeak"
ChIJ26OdxFMzZ0cRwQFINbqgMUA,ldbikeprijedor,LD Bike,Prijedor,,https://www.facebook.com/LD-BIKE-351160814996780/,,,,,,
ChIJzW0tDTzTfEcRQVKwmDAC-Cg,malupesport,MALUPE,Pula,http://www.malupesport.hr/,https://www.facebook.com/pg/MalupeSportPula/about/?ref=page_internal," Ghost, Trek, Cube, Scott",1,1,1,,
ChIJxTvV6nEQW0cR126DQ_h7DkI,markonisport,Markoni Sport,Novi Sad,http://www.markonisport.rs/,https://www.facebook.com/Markonisport,"Markoni Bike, Giant, Drag",1,1,1,,"SUPER B, M-WAVE, SELLE SMP, Briko, htp design, Simpla, Master Lock, Marwi, Wowow, Blizzard"
ChIJgeba3qrXZUcRiofpy_vsjvY,markoprojekt,MARKO - PROJECT Ltd.,Zagreb,https://markoprojekt.com/,https://www.facebook.com/MarkoProjekt/,"Wheeler, Norco, Jamis, Adriatica, Rocky Mountain,",1,1,0,"a usluzi zaljubljenicima labilne ravnoteže nudimo uslugu maloprodaje, veleprodaje i servisa na lokaciji Vlaška 81a, Zagreb i Stanka Vraza 8, Varaždin. ","Acor, Adriatica,, Alligator, Azonic, Bottecchia, Da Bomb, DT-Swiss, E-thirteen, Eastpower, Endura, Esperia, Giyo, Hope, Jagwire, Jamis, Joytech, Kenda, KMC, Legnano, Mach1, Master Lock, Michelin, Muc-Off, Neuzer, Norco, Novatec, O`Neal, Oyama, Promax, Race Face, Rocky Mountain, Royal, Schwalbe, Shimano, Sigma, Six Six One, SRAM, Super-B, Velo, Wheeler, Yaban"
ChIJ11DJvtmqaEcR6Hstk_P_BLo,matis,Bike box,Varaždin,http://www.matis.com.hr/,https://www.facebook.com/bikeboxvz/,"Cross, DHS, Felt, Gepida, Rog",1,1,0,,"Aqua Design, BBB, Cateye, Cross, Dag, Dagger, Dartmoor, Dhs, Dieffe, Dino, Dynamic, Felt, Gepida, Gumotex, Hiko Sport, Indiana Sup, Kenda, Kreativ, Masciaghi, Master Lock, OZEN, Palm Equipment, Pasarela, Point, PRIJON, Rog, Rowery Embassy, RTM, RTM Fishing, TNF, TNP, Typhoon, ULTRa"
ChIJ-UwlvHRDSxMREgCl3k5TFv0,mbikeshop,M-Bike Shop Mostar,Mostar,http://www.m-bikeshop.com/,http://m-bikeshop.com/,"Cube, Scott, Cross, Polar, Alpina, Cinzia, Electra",1,1,0,,"Continental, Schwalbe, Look, Polisport, Schimano, Camelbak, Uvex, Rox-shox, Fulcrum, Sidi, IXS, Vittoria, Fox, Kenda, Zefal"
ChIJF2cMBCvKWEcRpE5QHmzIJqM,mbikeshop,M-Bike Shop Sarajevo,Sarajevo,http://www.m-bikeshop.com/,http://m-bikeshop.com/,"Cube, Scott, Cross, Polar, Alpina, Cinzia, Electra",1,1,0,,"Continental, Schwalbe, Look, Polisport, Schimano, Camelbak, Uvex, Rox-shox, Fulcrum, Sidi, IXS, Vittoria, Fox, Kenda, Zefal"
ChIJMQ0zAxqtXkcRWiwnkjn5n3k,mbikeshop,M-Bike Shop Tuzla,Tuzla,http://www.m-bikeshop.com/,http://m-bikeshop.com/,"Cube, Scott, Cross, Polar, Alpina, Cinzia, Electra",1,1,0,,"Continental, Schwalbe, Look, Polisport, Schimano, Camelbak, Uvex, Rox-shox, Fulcrum, Sidi, IXS, Vittoria, Fox, Kenda, Zefal"
ChIJIVUZePNhQ0cRd3zyE9iHSbQ,megafavorit,Mega Favorit D.O.O.,Palić,http://www.megafavorit.com/,https://www.facebook.com/biciklisubotica/,,1,0,0,,"Shimano, Wellgo, Velosteel, Kaiwei, Power, Campbell, Radius, Rabe, Rush, KMC, Suntour, Dotek, Prowheel, Kenli, Feimin, Kalloy, Kalin, Duro, Galaxy, AHT, Rubena, Mitas, Trayal, Sigma, Ventura, Jing Yi, Assess, Quando, Shunfeng, Tri Diamond, Olona, Thun, Rema Tip-Top, Selle Monte Grappa"
ChIJ2Q_g3tsgV0cR3Ad0g2HsWs8,metalsr,Metal,Kragujevac,http://metal-kg.rs/,,stranica u pripremi,,,,,
ChIJYxomQS0uX0cRvnmvhSiT3kM,moccacommerce,Mocca Commerce,Visoko,http://moccacommerce.com/,https://www.facebook.com/moccacommercedoo/," Centurion, Cannondale, Alpina, Scott",1,0,0,,"Adjoin, Baradine, Cateye, Continental, CST, Feimin, Kenda, Polisport, Promax, Quando, Selle Royal, Shimano, Sunrace, Union, Uvex, VP, Zefal, Camelbak, EBike, Elite, Giyo, Scott, Tonyon
"
ChIJ4cipJZajZEcR5a1LBDPp8rQ,morisbiciklihr,Moris bicikli,Dražice,,,"Fuji, Trek",1,0,0,prodaju autodijelove i pise samo U ponudi bicikli Fuji i Trek,
ChIJUz6c5mnRZUcRCrmaTqN49Uo,msbhr,MSB service bicycles,Zagreb,http://www.msb.hr/,https://www.facebook.com/MSBbicikliiskije/?fref=ts,,1,1,0,samo servis i dijelovi na stranici,"Kenda, Shimano, Michelin, Rubena, Schwalbe, Promax, Marwi, RFR, SRAM,  "
ChIJhbMQrpjPZUcRchyM-y0_dtA,mtbshopzapresic,mountain bike shop,Zapreši?,http://mtb-shop.hr/,https://www.facebook.com/mtbshop.hr/?ref=hl,"CAPRIOLO, FUJI, HAI E-BIKE, HAIBIKE, LEGONI, ROG-JOMA, TREK, WINORA, WINORA E-BIKE
",1,1,0,,"Fuji, Schwalbe, Continental, Shimano, XLC, Kenda, ROCKSHOX, Carrera, Selle Royal, Sellesmp, Novatec.. "
ChIJL0Im9NrIWEcRUeOgMo6kGPc,nextbike,Nextbike,Sarajevo,http://www.nextbike.ba/,,,0,0,1,,
ChIJJ_xVsdjIWEcRsK9oCGbvk_Q,nextbike,Nextbike,Sarajevo,http://www.nextbike.ba/,,,0,0,1,,
ChIJIw3QkRfJWEcR7apfPy6ayj4,nextbike,Nextbike,Sarajevo,http://www.nextbike.ba/,,,0,0,1,,
ChIJPU3euizKWEcRHGpmsppknTI,nextbike,Nextbike,DžemalaBijedića,http://www.nextbike.ba/,,,0,0,1,,
ChIJvVoiznvJWEcRLMvdsdIyiOU,nextbike,Nextbike,Sarajevo,http://www.nextbike.ba/,,,0,0,1,,
ChIJ6QSb_gytXkcRV4nmrzoJMNc,nextbike,Nextbike,Tuzla,http://www.nextbike.ba/,,,0,0,1,,
ChIJaVSu69FSWUcRofd4vulrAnc,nextbike,Nextbike,Tuzla,http://www.nextbike.ba/,,,0,0,1,,
ChIJ0zUcJfjWZUcRqjHUiGwWHwE,nextbike,Nextbike,Zagreb,http://nextbike.hr/,,,0,0,1,,
ChIJl6s_4-PWZUcRYy9kpUqHakU,nextbike,NextBike STATION,Zagreb,http://nextbike.hr/,,,0,0,1,,
ChIJr0kVAbpgZkcRDFZHORv8KYo,nextbike,Nextbike Naftalan,Ivanić Grad,http://nextbike.hr/,,,0,0,1,,
ChIJHe9VAxqTY0cR2gKkffi2h28,nextbike,Brinje Nextbike,Brinje,http://www.visitbrinje.hr/biciklisticke-staze/,,,0,0,1,,
ChIJ3c0GJnDuShMRZfaZhiR44b4,nextbike,NextBike,Makarska,,,,0,0,1,,
ChIJ40KTWqVgZkcRCRJn4HzJkG8,nextbike,Rent-a-bicycle,Ivanić Grad,http://www.nextbike.hr/,,,0,0,1,,
ChIJ84jBhMsRW0cRZ9lR-KEhu_k,nikicnovisad,Bicikl Servis Nikic,Novi Sad,,,,1,1,0,,
ChIJj-fAQNRUb0cR8SPR7VQ8DpQ,panexdinamic,Panex Dinamic,Varaždin,http://web.dinamic.hr/,,,,,,ovo je sada dinamic.hr,
ChIJG3v_mxytaEcRbyo8VThCnsQ,panexdinamic,Panex Dinamic,Čakovec,http://www.dinamic.hr/,https://www.facebook.com/panex.dinamic,"Rock Machine, Scott, Spring, WOB",1,1,0,"ima jos trgovina i servisa: http://dinamic.hr/trgovine-servisi/   Zagreb
Čakovec
Koprivnica
Nedelišće
Varaždin 1
Varaždin 2
Virovitica","Shimano, VELO, Zoom, Remerx, Schwalbe, Mitas(Rubena), Promax, KMC, M-WAVE, CHAKY,  Scott, MONTE GRAPPA, Trelock, Sigma, Syncros, Ventura, SAXONIA"
ChIJJXrRJL2taEcRw1Cr3u0h0ck,panexdinamic,Panex Dinamic,Čakovec,http://web.dinamic.hr/,,,1,1,0,ovo je sada dinamic.hr,
ChIJ0fH-fgMnZkcRdeWIGPGphFs,panexdinamic,Panex Dinamic,Koprivnica,http://www.dinamic.hr/,https://www.facebook.com/panex.dinamic,,1,1,0,,
ChIJ94Guo_TqZ0cRkPNDEEq8Z4s,panexdinamic,Panex Dinamic,Virovitica,http://www.dinamic.hr/,https://www.facebook.com/panex.dinamic,,1,1,0,,
ChIJo6wcOmd2WkcREBnFED7OTTo,paralexrs,Paralex,Leštane,http://paralex.rs/,,"CAPRIOLO, PLANET BIKE, VENERA BIKE",1,1,0,"Ima jos jedna radnja: Bicikl Servis Centar
Bulevar Revolucije 20, preko puta tri tiganja
11130 Kaluđerica",
ChIJWfzq3OZdNRMRipn61_SOxhY,pelotonhr,Peloton centar,Split,http://www.peloton.hr/,https://www.facebook.com/BiciklistickiCentarPeloton," DEDACCIAI STRADA, Dema, FOCUS, Merida, Wilier,  Kalkhoff, Salsa, Rog  ",1,0,0,Pise da imaju radnju i u ZG: http://www.peloton.hr/hr/content/4-o-nama,"MICHELIN, SCHWALBE, IMPAC,KENDA, GIANT, SELLE SAN MARCO, ORTLIEB, TUBUS, RACKTIME,MAVIC, GLORYFY, BRIKO, LONGUS, BASIL, HAMAX,VELO, RUBENA, ENDURA, FORCE, NOVATEC, REMERX, MAVIC, LIMAR"
ChIJGT6KwmLOfEcRjWgPGYG4SQE,perojhr,Bike Peroj,Peroj,http://www.bike-peroj.hr/,https://www.facebook.com/BIKEPEROj,"Cube, Giant, Ghost, Scott",1,1,0,,"Maxxis, Schwalbe, Continental, Rubena, XLC, Shimano, SRAM, FSA, Neco, Alpina, Cratoni, Limar, Shimano, Hayes, Alligator, Promax, Fox, SR Suntour, Rock Shox, Manitou, RST"
ChIJSZCbEuRvWkcRw8xL_w90uBk,piranabg,Cici Bike - Servis Pirana,Beograd,,https://www.facebook.com/pirana.bike,,0,1,0,,
ChIJE2clQux-WkcRgHabeu1229U,planetbike,Fanatic Sport,Pan?evo,,,,1,1,0,,
ChIJ9xkbHeAgV0cRpCsywob438M,planetbike,Kole,Kragujevac,,https://www.facebook.com/biciklisticka.radnjakole,,1,1,0,brisati,
ChIJc5yMDhTJWEcRO8CjqDs9sHY,planetbike,Planet Bike,Sarajevo,http://www.planetbike.ba/,https://www.facebook.com/PlanetBikeBIH,"Scott, Cannondale, Electra, Polar, Alpina, Booster",1,0,0,,"Shimano, Ritchey, Fizik, Continental, DT Swiss, Zefal, Cat Eye, Uvex, Scott, Northwave, Polisport, Elite"
ChIJ6yPoeYpvWkcRkW8LhnUlT9E,planetbike,Planet Bike,Beograd,http://www.planetbike.rs/,https://www.facebook.com/PlanetBikeBeograd,"Scott, Cannondale, Electra, Polar, Alpina, Booster",1,1,1,"imaju jos radnji u NSadu, Nisu...  http://planetbike.rs/gde-kupiti/","Shimano, Ritchey, Fizik, Continental, DT Swiss, Zefal, Cat Eye, Uvex, Scott, Northwave, Polisport, Elite, Brooks, Herrmans, PRO, Syncros, Velo, Zoom, Promax, Baradine, Jagwire, KMC, Suntour, Wheel Top, Fox, Selle Bassano, Selle Montegrappa, Selle Royal, Deestone, DSI, Kenda, Ponely, Trelock,  "
ChIJbdO0YHJlWkcRSM9zQMrkqrk,planetbike,Planet Bike,Belgrade,http://www.planetbike.rs/,,,1,1,0,,
ChIJuwGER7V6WkcRC34SsBzlHrs,planetbike,Planet bike,Profibike priboj,,,,1,1,0,,
ChIJif-QpuhxWkcRucKHRqri7So,planetbike,Planet Bike,Grad Beograd,,,,1,1,0,,
ChIJeXJYw7CwVUcRx33AQFh9hso,planetbike,Planet Bike,Niš,http://planetbike.rs/,,,1,1,0,,
ChIJy50DIEQQW0cRE-YgrCVVHD0,planetbike,Planet Bike,Novi Sad,http://www.planetbike.rs/,,,1,1,0,,
ChIJfSop1UNyV0cRzfQALLq13TY,planetbike,Planet Bike,Čačak,http://www.planetbike.rs/,,,1,1,0,,
ChIJ6QL7SswgV0cR5UohG-Hj-WI,planetbike,Bike MV Sport,Kragujevac,http://www.bikemvsportkg.com/,https://www.facebook.com/Biciklisticka-radnja-BikeMv-Sport-786677868097359/,"Shimano, SRAM, Scott",1,1,0,,
ChIJd3waPPsAV0cR1A-gDZmyTxM,planetbike,Masterbike,Raški okrug,,https://www.facebook.com/masterbike.kraljevo,,1,1,0,,
ChIJiSzP_NMiVUcRls6wfqiXkpA,planetbike,Bike Igic,Pirotski county,,https://www.facebook.com/groups/103414606361856/,,1,1,0,,
ChIJoQVPgH1oVkcR05t8Gzjd1-c,planetbike,Tip-Top,Aleksandrovac,,https://www.facebook.com/Tip-Top-162959377570384/,,1,1,0,,
ChIJCeTbjUiVU0cRWGA3ELpAaTc,planetbike,T Bike,Неготин,http://www.panoramio.com/photo/37560279,,,,,,,
ChIJ_YYoy3gXWEcR2G0OAzwR9bc,planetbike,Profibike,Прибој,,,,1,1,0,,
ChIJc3hkY9qkW0cRXt9h1B2puv0,planetbike,BICIKL CENTAR RADULOVIC,Sremska Mitrovica,,https://www.facebook.com/groups/biciklcentar/,,1,1,0,,
ChIJj0ASXLBYVkcRq8LENuixDDc,planetbike,SZTR PROFY BIKE,Kraljevo,,https://www.facebook.com/SztrProfyBike/,,1,1,0,,
ChIJmS2ccm3bWkcRERBtjEgYeHg,planetbike,Polar Bike,Srednje-banatski county,,,,1,1,0,,
ChIJ3VyiKx-DV0cRQnDr4Fleeec,planetbike,Profi Bike,Arilje,,,,1,1,0,,
ChIJg5EbZdneREcRdQAS-ZM0J0M,planetbike,Sebastian,Kikinda,,,,1,1,0,,
ChIJ69eQIOEgV0cRjQHoGmNzeSU,planetbike,Kole,Kragujevac,,https://www.facebook.com/biciklisticka.radnjakole,"Cross, Capriolo, Scout, Visitor, Explorer",1,1,0,,
ChIJQWrNeAcSW0cRcJfuDkhs160,planetbike,Bicikl-Centar Blesa,Juzno-backi county,,,,1,1,0,,
ChIJmePIozCDV0cRes04ZueO9l4,"planetbike, capriolo",Lukovic,Zlatiborski okrug,,,,1,1,0,,
ChIJHUMGKVmJVkcR2nOq-8By8-M,"planetbike, capriolo",Bicikl,Rasinski county,,,,1,1,0,,
